modelo,origen,h,crps_cobre,cob50_cobre,cob90_cobre,crps_usdclp,cob50_usdclp,cob90_usdclp,crps_tpm,cob50_tpm,cob90_tpm,es
random_walk,2015-07-01,10,50.107397420133815,False,True,46.79609272656447,False,True,0.341662768701508,True,True,0.9208898085157886
random_walk,2015-07-01,11,53.81533896004129,False,True,45.31106424333097,False,True,0.36110240761064294,True,True,0.9382347052741529
random_walk,2015-07-01,12,45.747889325995594,False,True,27.51543429206041,False,True,0.3649815215663167,True,True,0.7147224243842402
random_walk,2015-08-01,1,42.94994085447311,False,False,68.69238205466084,False,False,0.07857203407313426,True,True,1.082487928644009
random_walk,2015-08-01,2,40.023218528130954,False,False,60.40260503801072,False,False,0.11763077555812723,True,True,0.9597397080026233
random_walk,2015-08-01,3,54.209548985115994,False,False,75.93693115093284,False,False,0.14848233687588236,True,True,1.230024317106142
random_walk,2015-08-01,4,61.319708261529044,False,False,73.0729169154641,False,False,0.17821580216901944,True,True,1.2368666538917734
random_walk,2015-08-01,5,68.64370940335405,False,False,91.09796206754064,False,False,0.23065561678398655,True,True,1.5012976204610289
random_walk,2015-08-01,6,61.64760219779383,False,False,71.13386667714266,False,False,0.23312398949518315,True,True,1.2262307784617144
random_walk,2015-08-01,7,46.45543733456833,False,True,46.77059521549299,False,False,0.24338196744983948,True,True,0.870060264512982
random_walk,2015-08-01,8,47.01214936948184,False,True,34.93873263114365,False,True,0.2612106251264147,True,True,0.7602666012805742
random_walk,2015-08-01,9,51.87790148956276,False,True,45.164643730954516,False,True,0.2726965352541809,True,True,0.895558834075317
random_walk,2015-08-01,10,51.86700112554644,False,True,43.51405329508725,False,True,0.29135505383446736,True,True,0.8808179901578724
random_walk,2015-08-01,11,42.7955957460642,False,True,25.30944243070924,False,True,0.30949130748837783,True,True,0.6574304133152763
random_walk,2015-08-01,12,45.241444369979085,False,True,26.225520966801046,False,True,0.33482128311516834,True,True,0.6860588507937486
random_walk,2015-09-01,1,41.54520806665669,False,False,64.38857647865936,False,False,0.09930304104849161,True,True,1.011122799824472
random_walk,2015-09-01,2,53.45987584038599,False,False,80.05090387547976,False,False,0.18114480069189304,True,True,1.264660312881821
random_walk,2015-09-01,3,56.73528278288369,False,False,78.68671125718257,False,False,0.23718492215789766,True,True,1.2695542200073375
random_walk,2015-09-01,4,60.61968768544352,False,False,93.04420433455834,False,False,0.3579427458928852,False,True,1.4803353390928744
random_walk,2015-09-01,5,53.273930048768165,False,False,74.20843508341142,False,False,0.34999916778068196,False,True,1.2108550175358217
random_walk,2015-09-01,6,40.635054984572555,False,True,48.26956543325535,False,False,0.34590307310649043,False,True,0.861996094084236
random_walk,2015-09-01,7,43.39662970378476,False,True,37.19296399825564,False,True,0.3579149441111197,False,True,0.7720004548763417
random_walk,2015-09-01,8,47.41762164584855,False,True,48.776009249029656,False,False,0.32375779555862805,True,True,0.9198929315725738
random_walk,2015-09-01,9,47.859485925761874,False,True,47.13378579111537,False,True,0.34188341801948774,True,True,0.9131779238356388
random_walk,2015-09-01,10,39.4723163834379,False,True,28.75932475041641,False,True,0.3579039412496381,True,True,0.6733016826809433
random_walk,2015-09-01,11,42.54540144808291,False,True,29.53989456175814,False,True,0.38488326054976674,True,True,0.7056620239854493
random_walk,2015-09-01,12,43.58086693054305,False,True,38.083282454971396,False,True,0.3721808570497269,True,True,0.7969612970692295
random_walk,2015-10-01,1,62.02808150645774,False,False,82.03729754348366,False,False,0.1299422193245667,True,True,1.3266483695331734
random_walk,2015-10-01,2,66.2901133260244,False,False,76.53070940644902,False,False,0.17424639684813442,True,True,1.2873126604128171
random_walk,2015-10-01,3,69.02382927737756,False,False,92.25066739704846,False,False,0.25385648072624284,False,True,1.4963418813392475
random_walk,2015-10-01,4,61.28792037846097,False,False,71.27948479757796,False,False,0.2597869618051172,True,True,1.2174843725554254
random_walk,2015-10-01,5,46.65956276502503,False,True,47.82601101414834,False,False,0.25672005747467314,True,True,0.8777102028573325
random_walk,2015-10-01,6,50.53352420676926,False,True,35.66160178332875,False,True,0.2841155432060116,True,True,0.7880899766214231
random_walk,2015-10-01,7,52.82833106409624,False,True,45.94838448413786,False,True,0.2789632049189134,True,True,0.9103299434330853
random_walk,2015-10-01,8,56.260115377813435,False,True,43.198172573301306,False,True,0.2942840880206127,True,True,0.8982298807315713
random_walk,2015-10-01,9,46.1261199578759,False,True,25.764337713495156,False,True,0.2840692602975675,True,True,0.6562864934592123
random_walk,2015-10-01,10,49.65048364330151,False,True,27.46881757274972,False,True,0.284377404928585,True,True,0.7036890658614825
random_walk,2015-10-01,11,50.41341001308052,False,True,34.4951530423848,False,True,0.2966129034854551,True,True,0.7825555269427484
random_walk,2015-10-01,12,47.93068352138299,False,True,30.847045163232483,False,True,0.2985945606131263,True,True,0.7414327260593568
random_walk,2015-11-01,1,67.66882271998188,False,False,81.26928021408378,False,False,0.2107988465729331,False,True,1.3356535579509234
random_walk,2015-11-01,2,66.76272837751853,False,False,96.69240527169762,False,False,0.3064834072957422,False,True,1.5206305214562912
random_walk,2015-11-01,3,55.62082183792353,False,False,72.73678739633887,False,False,0.30620115990687613,False,True,1.178952385817024
random_walk,2015-11-01,4,38.630004584484126,False,True,48.44548733606842,False,False,0.29853453867336627,True,True,0.8310824815079662
random_walk,2015-11-01,5,42.33321680066824,False,True,35.022862693945356,False,True,0.29486256953643947,True,True,0.7142069465590233
random_walk,2015-11-01,6,49.47991820180751,False,True,43.27828912496937,False,True,0.2895326698344528,True,True,0.8452708223461536
random_walk,2015-11-01,7,51.7805310612704,False,True,40.04721771846892,False,True,0.3235574213458088,True,True,0.8453159554885579
random_walk,2015-11-01,8,41.963778980991066,False,True,22.143553689091597,False,True,0.36673912858430313,True,True,0.6287804204808258
random_walk,2015-11-01,9,45.688760544811714,False,True,23.858388608935098,False,True,0.38547829134700873,True,True,0.6575563815424871
random_walk,2015-11-01,10,46.01752548199429,False,True,30.04490350591351,False,True,0.3801586133693615,True,True,0.7304935345975403
random_walk,2015-11-01,11,45.848774538041226,False,True,27.347856970302736,False,True,0.3921528991403851,True,True,0.7076298836298
random_walk,2015-11-01,12,28.541299077769878,True,True,29.524738837134343,False,True,0.37777087902953,True,True,0.6201399010150628
random_walk,2015-12-01,1,5.877455692348194,True,True,10.701679702445425,False,True,0.0924177302280956,True,True,0.18389968842608756
random_walk,2015-12-01,2,6.411524691804971,True,True,5.569078453565748,True,True,0.12018530044145714,True,True,0.14046555702491476
random_walk,2015-12-01,3,10.496194790567149,True,True,13.741055840504469,False,True,0.14085481857621562,True,True,0.25703074272406123
random_walk,2015-12-01,4,11.776664718684316,True,True,20.59105828043247,False,True,0.15697239154230852,True,True,0.3422161691683427
random_walk,2015-12-01,5,12.092358929521751,True,True,14.023442724350925,False,True,0.18750872107917604,True,True,0.2880499721336801
random_walk,2015-12-01,6,12.931669016100702,True,True,13.362969851397274,True,True,0.18981250313589587,True,True,0.2931392219372966
random_walk,2015-12-01,7,13.632980649005553,True,True,28.998355056032473,False,True,0.21159810682629188,True,True,0.45582349629844876
random_walk,2015-12-01,8,14.216750773327291,True,True,26.982161250694148,False,True,0.2116744829279923,True,True,0.4388279020908262
random_walk,2015-12-01,9,16.33863191267281,True,True,20.785476249201725,False,True,0.2377327447723827,True,True,0.3998524886163155
random_walk,2015-12-01,10,14.935354624896164,True,True,23.707155359495346,False,True,0.25178777376954076,True,True,0.43388768687724155
random_walk,2015-12-01,11,23.978398252537644,True,True,22.08557178070589,False,True,0.254979984746306,True,True,0.4774618513872687
random_walk,2015-12-01,12,29.042786031770724,True,True,22.730274621671683,False,True,0.2696230662864857,True,True,0.5223915764006264
random_walk,2016-01-01,1,4.1965656996204554,True,True,3.5408426643008273,True,True,0.11096933438305318,True,True,0.10456491107282226
random_walk,2016-01-01,2,9.70901644295352,True,True,14.116734516453345,False,True,0.1220490066044359,True,True,0.2495805695246442
random_walk,2016-01-01,3,8.866785377449034,True,True,23.67802780753117,False,True,0.1470990770530503,True,True,0.3499425581685391
random_walk,2016-01-01,4,9.202967362148922,True,True,14.336376842060968,False,True,0.16342042701089055,True,True,0.2625193410880653
random_walk,2016-01-01,5,10.115085055266015,True,True,14.726055694014931,False,True,0.19589700788680225,True,True,0.28133137446629153
random_walk,2016-01-01,6,12.632300595909825,True,True,29.753016854425855,False,True,0.19747684980455688,True,True,0.4551866664118299
random_walk,2016-01-01,7,11.547590125977745,True,True,26.42794157600409,False,True,0.205679112193088,True,True,0.4275874579682981
random_walk,2016-01-01,8,11.587355319119343,True,True,19.970855976888757,False,True,0.23111343396989492,True,True,0.37161621014519475
random_walk,2016-01-01,9,13.765890079393628,True,True,24.232038404318793,False,True,0.2415448246797275,True,True,0.4218435182141991
random_walk,2016-01-01,10,22.76554908559843,True,True,23.318478658306752,False,True,0.24148296901746735,True,True,0.4805144675309554
random_walk,2016-01-01,11,28.17534844027429,False,True,23.58747454649945,False,True,0.2658343038703802,True,True,0.5200657985935877
random_walk,2016-01-01,12,27.65315668556265,False,True,28.25094448330613,False,True,0.27057210508177254,True,True,0.5610453192510568
random_walk,2016-02-01,1,8.650969034994361,False,True,14.145938973965018,False,True,0.1282153388171655,True,True,0.23901342555602825
random_walk,2016-02-01,2,8.033558986614414,True,True,24.351748173120825,False,False,0.14445414696742975,True,True,0.3533221449747928
random_walk,2016-02-01,3,7.699308806065915,True,True,14.225434348232424,False,True,0.16260354658597587,True,True,0.2566566014826245
random_walk,2016-02-01,4,9.61858207682969,True,True,15.021847388910759,False,True,0.1773607592103485,True,True,0.2802619198923548
random_walk,2016-02-01,5,11.530820527842803,True,True,32.86038269379475,False,False,0.1915985767830481,True,True,0.48071586230132457
random_walk,2016-02-01,6,11.741494663179882,True,True,31.894023220626135,False,True,0.20777059699765255,True,True,0.4733441339196435
random_walk,2016-02-01,7,11.89984262347939,True,True,23.807707665921747,False,True,0.2231026462697278,True,True,0.3944201019560484
random_walk,2016-02-01,8,13.112985243643656,True,True,26.855945121444343,False,True,0.23839002077115212,True,True,0.4440625434227041
random_walk,2016-02-01,9,21.658104183271874,True,True,26.04516557202212,False,True,0.2417038269366898,True,True,0.4821614750746247
random_walk,2016-02-01,10,25.857983278638073,True,True,24.734100270821084,False,True,0.26646988318911324,True,True,0.5029559674776176
random_walk,2016-02-01,11,26.80234227503025,True,True,28.574168167434813,False,True,0.28060637605115024,True,True,0.5468684900422587
random_walk,2016-02-01,12,31.119637017696164,True,True,41.67501487478644,False,True,0.2884991593828987,True,True,0.7113545126524341
random_walk,2016-03-01,1,6.049509202381685,True,True,24.816798965973454,False,False,0.0984054687399522,True,True,0.33074421207776894
random_walk,2016-03-01,2,6.443854200664866,True,True,11.21347179342674,False,True,0.1318984261607169,True,True,0.20097792763288164
random_walk,2016-03-01,3,7.389143807071079,True,True,12.471637550264234,False,True,0.15912984460733398,True,True,0.2292311172750463
random_walk,2016-03-01,4,9.255720986852175,True,True,28.356768785247187,False,True,0.16400281504573028,True,True,0.409089024683745
random_walk,2016-03-01,5,10.565974752419638,True,True,26.610897653657812,False,True,0.18472920037287233,True,True,0.4059421413238977
random_walk,2016-03-01,6,12.137517698625615,True,True,18.91767102516585,False,True,0.1909166168374402,True,True,0.33410745222150817
random_walk,2016-03-01,7,12.317472973634512,True,True,20.629701393579253,False,True,0.22142011956855812,True,True,0.36188281014735635
random_walk,2016-03-01,8,22.285448193754135,False,True,19.900237568628732,False,True,0.23561702569525078,True,True,0.4156801857466017
random_walk,2016-03-01,9,28.956686229707252,False,True,20.511015357905155,False,True,0.24412104892887732,True,True,0.4694224306483207
random_walk,2016-03-01,10,31.976279014090615,False,True,24.06666624173268,False,True,0.25846801025835386,True,True,0.524110714567364
random_walk,2016-03-01,11,35.98041842118131,False,True,36.54133908353154,False,True,0.26529604960195474,True,True,0.6695636262588667
random_walk,2016-03-01,12,31.32672273724124,False,True,23.243472696556275,False,True,0.2688364942094088,True,True,0.5341765372399679
random_walk,2016-04-01,1,4.4388133172020865,True,True,15.586247616582373,False,True,0.11148938995567509,True,True,0.2272758691961683
random_walk,2016-04-01,2,6.752889834104096,True,True,13.114778756876921,False,True,0.12140798062815894,True,True,0.2171388780098849
random_walk,2016-04-01,3,9.30086196774667,True,True,31.409015775482512,False,False,0.14381738683786877,True,True,0.42856389111094195
random_walk,2016-04-01,4,9.039174596162926,True,True,27.257732854823562,False,True,0.1575165158529217,True,True,0.38493580168502484
random_walk,2016-04-01,5,10.325724537743564,True,True,19.823745689362465,False,True,0.16813135732424805,True,True,0.3307708566296004
random_walk,2016-04-01,6,12.398588456759597,True,True,23.073489405724523,False,True,0.18664091662962096,True,True,0.38429813171196237
random_walk,2016-04-01,7,21.842636013115655,True,True,21.742643542439236,False,True,0.2119613603712177,True,True,0.4297736437485741
random_walk,2016-04-01,8,27.76785762931391,False,True,20.60194152899125,False,True,0.22188743011516932,True,True,0.46510464960334774
random_walk,2016-04-01,9,31.097096079559144,False,True,22.984835930716063,False,True,0.22795775740155588,True,True,0.5196740718159013
random_walk,2016-04-01,10,35.93198358665646,False,True,37.71156280729063,False,True,0.24963359331490287,True,True,0.6896328817846022
random_walk,2016-04-01,11,34.242204891812214,False,True,24.047780234262248,False,True,0.2703127863253164,True,True,0.5539808870911344
random_walk,2016-04-01,12,30.935002915524656,True,True,26.977817460858642,False,True,0.32500956972415573,True,True,0.5814499370336075
random_walk,2016-05-01,1,4.61723061668223,True,True,14.571418167574606,False,True,0.1273507319280578,True,True,0.21527984928472838
random_walk,2016-05-01,2,8.957942980568525,True,True,32.45889774298449,False,False,0.1551045360538626,True,True,0.4384340321257814
random_walk,2016-05-01,3,8.757758918523873,True,True,28.480727706656445,False,False,0.17393084899619915,True,True,0.4076575204799712
random_walk,2016-05-01,4,9.453410531977163,True,True,21.282581691206925,False,True,0.18115390539185772,True,True,0.3375279299799832
random_walk,2016-05-01,5,11.053375464684077,True,True,25.176576290741107,False,True,0.19161663984174993,True,True,0.387694544178923
random_walk,2016-05-01,6,21.930134733869874,False,True,22.308286324844858,False,True,0.1914032034562136,True,True,0.43097778359762196
random_walk,2016-05-01,7,27.17495024422383,False,True,21.241870993121818,False,True,0.2202448027615695,True,True,0.46948195364433287
random_walk,2016-05-01,8,30.97213370031744,False,True,26.440156085013253,False,True,0.24439245509175778,True,True,0.5516598356686693
random_walk,2016-05-01,9,35.325117691809744,False,True,40.18009902442415,False,True,0.21664046642108348,True,True,0.7040898177885703
random_walk,2016-05-01,10,33.276759555225965,False,True,27.049727916298433,False,True,0.2285233759656865,True,True,0.569526590939144
random_walk,2016-05-01,11,28.512274207364896,False,True,29.93007342363674,False,True,0.2936010239132759,True,True,0.587886109411543
random_walk,2016-05-01,12,26.754445903487365,False,True,20.763095439865936,False,True,0.381936441942766,True,True,0.5065804226160981
random_walk,2016-06-01,1,6.587048340826621,True,True,36.258497460727796,False,False,0.09678841702322497,True,True,0.4637323903847514
random_walk,2016-06-01,2,6.6161846851932715,True,True,29.55136271718694,False,False,0.13352660774659592,True,True,0.3889464796060224
random_walk,2016-06-01,3,7.838071119999594,True,True,20.6148508924527,False,True,0.14951372195408275,True,True,0.312593073863283
random_walk,2016-06-01,4,9.699537525368601,True,True,23.764082874124835,False,True,0.16510521659017496,True,True,0.35933369638115303
random_walk,2016-06-01,5,21.744733051689792,False,True,21.80861720435088,False,True,0.18329592244782128,True,True,0.41880638639180856
random_walk,2016-06-01,6,26.308394679899926,False,True,20.364252366701834,False,True,0.2125009760880523,True,True,0.44442351614558007
random_walk,2016-06-01,7,28.72088867623331,False,True,24.748640952977514,False,True,0.2091301154016279,True,True,0.49485065827374475
random_walk,2016-06-01,8,33.54091667890686,False,True,37.346725288434484,False,True,0.2096847518253041,True,True,0.6507510085314234
random_walk,2016-06-01,9,29.321064716424907,False,True,23.89236371665194,False,True,0.23656304519870208,True,True,0.5016131113852003
random_walk,2016-06-01,10,26.044399541639415,False,True,26.451089124271167,False,True,0.3121800298114986,True,True,0.5345743220885417
random_walk,2016-06-01,11,22.9963689973384,True,True,17.91765905666528,True,True,0.4183184117779609,True,True,0.47399155649363756
random_walk,2016-06-01,12,24.570880805273752,True,True,19.64520793822234,True,True,0.5062612814587982,False,True,0.5342664066285623
random_walk,2016-07-01,1,5.561841507618983,True,True,36.984580537643026,False,False,0.11070181408315863,True,True,0.4695800605650884
random_walk,2016-07-01,2,7.772751561145171,True,True,23.834011580491556,False,False,0.13445439860291447,True,True,0.3297422496135776
random_walk,2016-07-01,3,9.57655292552656,True,True,26.638395898152712,False,True,0.15526931760383328,True,True,0.3784432797900685
